name,threads,time
mtrr,10,5.11626
mtrr,11,4.65678
mtrr,12,4.37034
mtrr,13,3.92851
mtrr,14,3.81322
mtrr,15,3.30595
mtrr,16,3.20076
mtrr,17,3.09546
mtrr,18,2.84173
mtrr,19,2.86902
mtrr,20,2.89821
mtrr,21,2.71679
mtrr,22,2.62403
mtrr,23,2.48712
mtrr,24,2.49292
mtrr,25,2.43611
mtrr,26,2.52246
mtrr,27,2.27027
mtrr,28,2.43804
mtrr,29,2.1333
mtrr,30,2.3711
mtrr,31,2.40377
mtrr,32,2.45718
mtrr,33,2.65117
mtrr,34,2.0201
mtrr,35,2.41561
mtrr,36,2.63432
mtrr,37,2.68982
mtrr,38,2.06231
mtrr,39,2.79823
mtrr,40,2.28202
mtrr,41,2.53039
mtrr,42,2.31565
mtrr,43,2.85513
mtrr,44,2.31305
mtrr,45,2.2824
mtrr,46,1.80243
mtrr,47,2.63806
mtrr,48,3.05855
mtrr,49,2.15262
mtrr,50,3.03594
mtrr,51,4.52935
mtrr,52,3.01743
mtrr,53,4.91344
mtrr,54,4.03073
mtrr,55,4.16002
mtrr,56,3.71146
mtrr,57,5.26716
mtrr,58,1.94691
mtrr,59,5.65533
mtrr,60,4.09045
mtrr,61,6.57454
mtrr,62,6.45199
mtrr,63,2.06806
mtrr,64,6.14434
mtrr,0,29.044
mtrr,1,48.195
mtrr,2,24.2454
mtrr,3,17.4042
mtrr,4,12.46
mtrr,5,10.2897
mtrr,6,8.25865
mtrr,7,7.25129
mtrr,8,6.18069
mtrr,9,5.52208
mtrr,10,5.02426
mtrr,11,4.69524
mtrr,12,4.27421
mtrr,13,3.8995
mtrr,14,3.62174
mtrr,15,3.41811
mtrr,16,3.37743
mtrr,17,3.02106
mtrr,18,2.95805
mtrr,19,2.75261
mtrr,20,2.86953
mtrr,21,2.90582
mtrr,22,2.38681
mtrr,23,2.48638
mtrr,24,2.5808
mtrr,25,2.44191
mtrr,26,2.33558
mtrr,27,2.3192
mtrr,28,2.37056
mtrr,29,2.46409
mtrr,30,2.13276
mtrr,31,2.19778
mtrr,32,2.28395
mtrr,33,2.42069
mtrr,34,2.53614
mtrr,35,2.38791
mtrr,36,2.31251
mtrr,37,2.61516
mtrr,38,2.32376
mtrr,39,2.23951
mtrr,40,1.94053
mtrr,41,2.88053
mtrr,42,3.2152
mtrr,43,2.54917
mtrr,44,2.72906
mtrr,45,3.10098
mtrr,46,2.88539
mtrr,47,2.26212
mtrr,48,2.89762
mtrr,49,3.0171
mtrr,50,2.96781
mtrr,51,3.89969
mtrr,52,2.48805
mtrr,53,3.43099
mtrr,54,5.39459
mtrr,55,1.75625
mtrr,56,3.16702
mtrr,57,4.58468
mtrr,58,4.29293
mtrr,59,3.9021
mtrr,60,1.87744
mtrr,61,3.76556
mtrr,62,5.09962
mtrr,63,2.23574
mtrr,64,4.24791
intersecting-ranges,0,1.32815
intersecting-ranges,1,1.01975
intersecting-ranges,2,0.507655
intersecting-ranges,3,0.338254
intersecting-ranges,4,0.253994
intersecting-ranges,5,0.203123
intersecting-ranges,6,0.170907
intersecting-ranges,7,0.145544
intersecting-ranges,8,0.126901
intersecting-ranges,9,0.132694
intersecting-ranges,10,0.111244
intersecting-ranges,11,0.0977516
intersecting-ranges,12,0.0871846
intersecting-ranges,13,0.0803352
intersecting-ranges,14,0.0750562
intersecting-ranges,15,0.0700998
intersecting-ranges,16,0.065137
intersecting-ranges,17,0.0625028
intersecting-ranges,18,0.0591598
intersecting-ranges,19,0.0559016
intersecting-ranges,20,0.0533902
intersecting-ranges,21,0.0513728
intersecting-ranges,22,0.0488074
intersecting-ranges,23,0.046509
intersecting-ranges,24,0.0454834
intersecting-ranges,25,0.0439682
intersecting-ranges,26,0.0419124
intersecting-ranges,27,0.0408156
intersecting-ranges,28,0.039101
intersecting-ranges,29,0.037904
intersecting-ranges,30,0.0375824
intersecting-ranges,31,0.0362784
intersecting-ranges,32,0.0359958
intersecting-ranges,33,0.0348398
intersecting-ranges,34,0.036301
intersecting-ranges,35,0.0352186
intersecting-ranges,36,0.0352778
intersecting-ranges,37,0.033156
intersecting-ranges,38,0.0319214
intersecting-ranges,39,0.030998
intersecting-ranges,40,0.0308292
intersecting-ranges,41,0.0301522
intersecting-ranges,42,0.0292594
intersecting-ranges,43,0.0293862
intersecting-ranges,44,0.028529
intersecting-ranges,45,0.0284226
intersecting-ranges,46,0.0282708
intersecting-ranges,47,0.0277392
intersecting-ranges,48,0.027107
intersecting-ranges,49,0.0271032
intersecting-ranges,50,0.0267194
intersecting-ranges,51,0.0263188
intersecting-ranges,52,0.0259902
intersecting-ranges,53,0.0256436
intersecting-ranges,54,0.0252998
intersecting-ranges,55,0.0249704
intersecting-ranges,56,0.02485
intersecting-ranges,57,0.0243802
intersecting-ranges,58,0.0239908
intersecting-ranges,59,0.0241886
intersecting-ranges,60,0.0240376
intersecting-ranges,61,0.0237186
intersecting-ranges,62,0.0234028
intersecting-ranges,63,0.0232974
intersecting-ranges,64,0.0273594
intersecting-ranges,0,1.15119
intersecting-ranges,1,1.06242
intersecting-ranges,2,0.516372
intersecting-ranges,3,0.343499
intersecting-ranges,4,0.257563
intersecting-ranges,5,0.206726
intersecting-ranges,6,0.173487
intersecting-ranges,7,0.147598
intersecting-ranges,8,0.128866
intersecting-ranges,9,0.118795
intersecting-ranges,10,0.106307
intersecting-ranges,11,0.097072
intersecting-ranges,12,0.100602
intersecting-ranges,13,0.0875182
intersecting-ranges,14,0.0805262
intersecting-ranges,15,0.0731244
intersecting-ranges,16,0.0671376
intersecting-ranges,17,0.0631992
intersecting-ranges,18,0.059794
intersecting-ranges,19,0.0566448
intersecting-ranges,20,0.054184
intersecting-ranges,21,0.0520656
intersecting-ranges,22,0.049756
intersecting-ranges,23,0.0477018
intersecting-ranges,24,0.0456824
intersecting-ranges,25,0.044192
intersecting-ranges,26,0.042698
intersecting-ranges,27,0.0408472
intersecting-ranges,28,0.0395506
intersecting-ranges,29,0.038317
intersecting-ranges,30,0.0378162
intersecting-ranges,31,0.0365448
intersecting-ranges,32,0.0358792
intersecting-ranges,33,0.0354234
intersecting-ranges,34,0.0342976
intersecting-ranges,35,0.033708
intersecting-ranges,36,0.033258
intersecting-ranges,37,0.0327214
intersecting-ranges,38,0.032358
intersecting-ranges,39,0.0315422
intersecting-ranges,40,0.031117
intersecting-ranges,41,0.030517
intersecting-ranges,42,0.029647
intersecting-ranges,43,0.030086
intersecting-ranges,44,0.029035
intersecting-ranges,45,0.0288732
intersecting-ranges,46,0.0281844
intersecting-ranges,47,0.0275144
intersecting-ranges,48,0.0280138
intersecting-ranges,49,0.027059
intersecting-ranges,50,0.0274692
intersecting-ranges,51,0.0267332
intersecting-ranges,52,0.0285554
intersecting-ranges,53,0.0261062
intersecting-ranges,54,0.0258576
intersecting-ranges,55,0.0253436
intersecting-ranges,56,0.0250028
intersecting-ranges,57,0.0247132
intersecting-ranges,58,0.0247676
intersecting-ranges,59,0.0242408
intersecting-ranges,60,0.0242146
intersecting-ranges,61,0.0237502
intersecting-ranges,62,0.0237134
intersecting-ranges,63,0.0234308
intersecting-ranges,64,0.0230422
